pid,date,like_rate,mark_rate,is_comic,is_ai,is_Genshin,is_Honkai,comments,views,rank,top_cnt,date_diff_day
104946724,20230131,0.07470086871004754,0.09023110965415505,0,0,0,0,1,24404,25,2,1
104923167,20230131,0.10993965917379483,0.16106358994761621,0,0,1,0,3,15081,27,0,2
104923649,20230131,0.023391451664137225,0.019244344051106484,0,0,0,0,87,113332,28,2,2
104936852,20230131,0.07217640595597428,0.09660145742034074,0,0,0,0,21,79181,29,2,1
104938088,20230131,0.17631462660185596,0.2545293857711003,0,1,0,0,0,4526,8,2,1
104942278,20230131,0.07343026561611567,0.12411664365201852,0,1,0,0,4,12311,31,0,1
104950259,20230131,0.1513269339356296,0.28774703557312253,0,1,0,0,2,8855,34,0,1
104932365,20230131,0.14528502301428065,0.2257759943349463,0,1,0,0,2,8473,30,0,1
104966882,20230131,0.10696517412935323,0.16954700183294055,0,1,1,0,1,7638,29,0,0
104923788,20230131,0.15493723659763448,0.2785607468165133,0,1,0,0,14,22067,27,2,2
104930792,20230131,0.18798100540363516,0.2734566890453578,0,1,0,0,0,6107,26,0,2
104952318,20230131,0.1691634017054621,0.2514404240608435,0,1,1,0,1,4339,25,0,1
104964850,20230131,0.1163919413919414,0.16437728937728938,0,1,0,0,5,10920,24,0,0
104927666,20230131,0.14392232593069412,0.2760969853020062,0,1,1,0,1,18642,23,0,2
104969598,20230131,0.18057455540355677,0.2751612272816103,0,1,0,0,1,5117,22,0,0
104938764,20230131,0.13942156554542598,0.2668972021376925,0,1,1,0,0,6362,21,0,1
104923379,20230131,0.10681409662835667,0.19086006863118907,0,1,0,0,6,18359,18,2,2
104967076,20230131,0.13350993377483444,0.21403973509933774,0,1,0,0,1,11325,16,0,0
104926967,20230131,0.13792500655537104,0.19089240451009526,0,1,1,0,4,11441,15,2,2
104925192,20230131,0.17772719313605323,0.3214848537909298,0,1,0,0,10,17133,14,0,2
104941947,20230131,0.17387509697439876,0.3070209464701319,0,1,0,0,0,10312,13,0,1
104935676,20230131,0.18692786525082386,0.3403515195898938,0,1,1,0,0,5462,32,0,1
104936180,20230131,0.11992101465785676,0.20080504291030607,0,1,1,0,3,13167,33,0,1
104940154,20230131,0.16392948621365075,0.2764803375018834,0,1,1,0,1,6637,36,0,1
104949975,20230131,0.15596146126053795,0.28221597751906863,0,1,1,0,2,4982,43,0,1
104949456,20230131,0.12170860152135751,0.23559098888238736,0,1,0,0,3,13672,50,0,1
104949360,20230131,0.13425216947422156,0.25126198173671377,0,1,0,0,2,17631,48,0,1
104945846,20230131,0.1632411067193676,0.2636363636363636,0,1,0,0,1,5060,47,0,1
104945961,20230131,0.11883521292711664,0.21853784435841328,0,1,0,0,4,17823,45,0,1
104943842,20230131,0.13685527187109117,0.23809874181443602,0,1,0,0,6,13591,44,0,1
104935583,20230131,0.17008663930688556,0.2781577747378021,0,1,0,0,1,4386,42,0,1
104950380,20230131,0.13187504917774806,0.2641435203399166,0,1,0,0,7,12709,41,0,1
104932169,20230131,0.18455476753349093,0.2937746256895193,0,1,1,0,2,6345,37,0,1
104910763,20230130,0.03672660087422829,0.03718174034518498,1,0,0,0,131,221910,4,2,1
104900329,20230130,0.09915142372242126,0.16767867244955686,0,1,0,0,4,26515,43,0,1
104893265,20230130,0.17087175188600168,0.23487007544006705,0,1,1,0,7,23860,1,2,2
104901516,20230130,0.16683859058580813,0.30229654161463704,0,1,0,0,4,18419,2,0,1
104891350,20230130,0.14334611836675243,0.2958197795795504,0,1,0,0,6,41194,4,0,2
104891138,20230130,0.1890616609731854,0.24073714396700446,0,0,0,0,37,87527,1,2,2
104893775,20230130,0.15131312875992114,0.205190586926849,0,0,0,0,84,158248,2,2,2
104891551,20230130,0.04407507237695917,0.04583042161658514,1,0,0,0,37,240408,3,2,2
104923437,20230130,0.07340860067006287,0.06985176006241682,1,0,0,0,138,130734,5,0,1
104898270,20230130,0.1271774663024495,0.25265326228113383,0,1,0,0,5,22331,6,0,2
104915314,20230130,0.09184262619597493,0.13877433190366215,0,0,0,0,6,24248,31,0,1
104907663,20230130,0.02868857113652625,0.02424786198593965,0,0,0,0,62,88049,32,0,1
104902665,20230130,0.055821670619334636,0.055493583554401524,1,0,0,0,30,106679,33,2,1
104909237,20230130,0.03410999729070713,0.027133568138715796,1,0,0,0,3,73820,34,0,1
104899641,20230130,0.08463785214813963,0.12649276279819285,0,0,0,0,35,139004,36,0,1
104912095,20230130,0.12057877813504823,0.16521206553360895,0,0,1,0,3,13062,37,0,1
104892285,20230130,0.0836768022396765,0.10770666459289213,0,0,0,0,11,12859,38,0,2
104922161,20230130,0.06014497485796382,0.07810357212825704,1,0,0,0,5,30626,39,0,1
104940636,20230130,0.03495554246807533,0.025970668083945013,1,0,0,0,48,139234,41,0,0
104899427,20230130,0.11338244321669735,0.1625537139349294,0,0,1,0,6,16290,45,0,2
104901314,20230130,0.09500879003286708,0.13918825957349232,0,0,0,0,3,13083,46,0,1
104919719,20230130,0.05539358600583091,0.07524108544516708,0,0,0,0,3,8918,48,0,1
104914234,20230130,0.06264830969931104,0.07905265209267136,0,0,0,0,30,87233,49,0,1
104913663,20230130,0.027937814830521622,0.030792623010167667,1,0,0,0,43,96679,30,0,1
104891298,20230130,0.14915445086223075,0.20605959505390245,0,0,0,0,30,47957,9,2,2
104891206,20230130,0.05052003598428055,0.060526191190164294,0,0,0,0,41,63361,10,2,2
104891399,20230130,0.06156615346975866,0.05262744001537843,1,0,0,0,0,114446,11,2,2
104915344,20230130,0.09151878226140688,0.10421611845823443,0,0,0,0,23,26541,13,2,1
104894208,20230130,0.16025927581582478,0.2353226046788854,0,0,0,0,16,26844,15,0,2
104891168,20230130,0.1453905053598775,0.2150689127105666,0,0,0,0,15,32650,16,2,2
104891526,20230130,0.20593237989447374,0.3253436545404054,0,0,1,0,25,57616,17,2,2
104891513,20230130,0.027361322232424632,0.02682891071690368,1,0,0,0,28,129599,18,2,2
104891148,20230130,0.09541411324751684,0.13715508576245908,0,0,0,0,41,92523,21,0,2
104921318,20230130,0.11322147246656224,0.1595523557055067,0,0,0,0,50,66392,23,0,1
104891469,20230130,0.020962015466173826,0.02102037838626526,1,0,0,0,163,102805,24,2,2
104922617,20230130,0.032970115438558635,0.0337468982630273,0,0,0,0,15,46345,26,0,1
104903961,20230130,0.13298791018998274,0.2146804835924007,0,1,0,0,0,11580,5,0,1
104927556,20230130,0.12005670795403671,0.23466646769138935,0,1,1,0,2,13402,42,0,1
104916293,20230130,0.11790499390986602,0.16102314250913521,0,1,1,0,5,12315,7,2,1
104891421,20230130,0.11989933489124573,0.21217568458265923,0,1,0,0,3,16689,32,2,2
104905713,20230130,0.1820684231222965,0.28771791846899986,0,1,0,0,2,7629,33,0,1
104905633,20230130,0.11350496013632767,0.16371492909743776,0,1,0,1,4,16431,35,0,1
104924580,20230130,0.16832380114386275,0.30285965684117905,0,1,0,0,16,11365,36,0,1
104918311,20230130,0.18218933401377901,0.2865526920132687,0,1,0,0,0,3919,38,0,1
104934525,20230130,0.14532473514509442,0.23952095808383234,0,1,0,0,0,4342,40,0,0
104924830,20230130,0.11784316567618495,0.1884331062472822,0,1,1,0,5,6899,28,0,1
104922988,20230130,0.08287737367235275,0.12536208561313164,0,1,0,0,1,6214,41,0,1
104892402,20230130,0.14363476733977174,0.27058823529411763,0,1,1,0,9,11390,8,2,2
104930033,20230130,0.09639816633922724,0.1573018991486575,0,1,0,0,0,7635,50,0,1
104925713,20230130,0.16739702015775634,0.28150744960560914,0,1,1,0,1,5705,49,0,1
104891130,20230130,0.12294742652131917,0.23671864219677108,0,1,0,0,4,14494,47,0,2
104923316,20230130,0.1629174511941334,0.2774749777029036,0,1,0,0,2,10091,46,0,1
104921179,20230130,0.11068821363948338,0.20172209396643165,0,1,0,0,4,16027,45,0,1
104923197,20230130,0.1825935596170583,0.3343777197563098,0,1,1,0,1,5745,29,0,1
104911257,20230130,0.1658889782783588,0.2651649235720032,0,1,0,0,0,6215,44,0,1
104905905,20230130,0.12521205794075427,0.23039279655487407,0,1,1,0,3,15326,27,2,1
104900537,20230130,0.1261977942505876,0.19372627011390345,0,1,0,0,2,11062,17,0,1
104891144,20230130,0.12613814756671898,0.2673469387755102,0,1,1,0,1,12740,15,0,2
104921851,20230130,0.12777394399447936,0.21969999636799478,0,1,0,0,9,27533,26,0,1
104914331,20230130,0.12676712754388691,0.2210657138418518,0,1,0,0,1,6437,14,0,1
104931781,20230130,0.14646126367492743,0.21344050011163207,0,1,0,0,2,4479,12,0,0
104905370,20230130,0.15662231773219987,0.27762854343772714,0,1,1,0,1,31643,11,0,1
104893267,20230130,0.13695158189127773,0.19987764376857192,0,1,1,0,5,11442,9,2,2
104891994,20230130,0.1896873938158342,0.2841488277268094,0,1,0,1,3,11772,16,0,2
104924049,20230130,0.10241152521139994,0.16066395239586595,0,1,0,0,4,9579,10,0,1
104914886,20230130,0.16238404071915277,0.25121090222477627,0,1,0,0,7,12181,18,0,1
104944930,20230130,0.12234762979683973,0.1979433157762729,0,1,0,0,17,19935,20,0,0
104898126,20230130,0.10059341500765696,0.20822166921898927,0,1,1,0,6,20896,21,0,2
104891468,20230130,0.10852223363083485,0.17613142721743938,0,1,1,0,1,12661,22,2,2
104902784,20230130,0.1100414493916299,0.18505147747025003,0,1,0,0,4,14958,23,0,1
104903970,20230130,0.14250638381457473,0.2252013356904341,0,1,1,0,0,10182,24,0,1
104922389,20230130,0.08755379013571665,0.13224097980801058,0,1,0,0,0,6042,25,0,1
104861784,20230129,0.0692610471593019,0.09605644262903824,0,0,0,0,69,201975,18,2,2
104908638,20230129,0.07905170819894405,0.10127986523409413,0,0,0,0,34,48677,16,0,0
104861937,20230129,0.10417915560503554,0.14541406183094974,0,0,0,0,9,23354,15,0,2
104884090,20230129,0.08392638036809816,0.0983640081799591,0,0,0,0,17,24450,14,2,1
104861827,20230129,0.04106528441842799,0.048482952768220205,0,0,0,0,19,89516,13,2,2
104885517,20230129,0.12615607552316413,0.1986105783574138,0,0,1,0,8,23463,11,2,1
104867866,20230129,0.161659609740798,0.22929408338373994,0,0,0,0,15,44637,9,2,2
104861557,20230129,0.16497271629108176,0.22439288540842253,0,0,0,0,24,48014,7,2,2
104876279,20230129,0.1827860473234099,0.2435485077417907,0,0,0,0,22,40107,6,2,1
104861759,20230129,0.14620674315582657,0.1763081314526144,0,0,0,0,13,53951,4,2,2
104861570,20230129,0.17554722720112975,0.24409320514909566,0,0,0,0,8,18411,21,0,2
104868390,20230129,0.0861043369364619,0.10551509359346165,1,0,0,0,29,121376,2,2,2
104861621,20230129,0.04129693794191386,0.05666356798783064,1,0,0,0,19,70998,20,2,2
104878652,20230129,0.02607225656877898,0.02212132921174652,0,0,0,0,125,103520,27,2,1
104882855,20230129,0.1486561459746024,0.21381457280236715,0,0,1,0,11,32444,23,0,1
104861796,20230129,0.03304208630694324,0.03979190288801441,1,0,0,0,11,74965,49,0,2
104885065,20230129,0.025361673997610027,0.02201825532023086,1,0,0,0,110,78662,48,0,1
104871947,20230129,0.0888041993240814,0.12981951535198102,0,0,1,0,147,69535,47,0,1
104867249,20230129,0.12916038898780988,0.19682235310231475,0,0,0,0,3,14602,46,0,2
104861703,20230129,0.12597301504929942,0.1826024909185262,0,0,0,0,5,15416,45,0,2
104875703,20230129,0.11220120331725297,0.18998319692124235,0,0,0,0,3,18449,44,0,1
104861735,20230129,0.09552355001946283,0.1250291942390035,0,0,0,0,0,12845,43,0,2
104861660,20230129,0.14408925123364086,0.23544303797468355,0,0,0,0,5,23305,40,0,2
104883436,20230129,0.023639069646174404,0.019000336769834113,0,0,0,0,58,92051,39,0,1
104871327,20230129,0.03497536455482009,0.03415517842034539,1,0,0,0,322,502325,1,2,1
104863012,20230129,0.1322904796436341,0.20283849580441313,0,0,0,0,4,9653,37,0,2
104888835,20230129,0.1365579068070468,0.19555926196184717,0,0,0,0,4,9593,36,0,1
104862663,20230129,0.19702713062736915,0.3139401167000298,0,0,0,0,15,23479,35,0,2
104863354,20230129,0.1065596154896499,0.158883609153968,0,0,0,0,10,18309,34,0,2
104872311,20230129,0.026928417785280583,0.033572031475481254,0,0,1,0,3,36727,33,2,1
104877532,20230129,0.057394795890249185,0.06885013581073102,1,0,0,0,18,25403,32,0,1
104885731,20230129,0.03899168256090607,0.04892148573451049,0,0,0,0,16,101714,29,0,1
104870914,20230129,0.042336352372476134,0.049892675776137374,0,0,0,0,60,57303,28,2,1
104868462,20230129,0.13189565443663803,0.1848816029143898,0,0,0,0,20,30744,26,2,2
104861761,20230129,0.022646828889942197,0.026574166979581534,1,0,0,0,37,162451,24,0,2
104868614,20230129,0.11535812672176309,0.18608815426997244,0,0,0,0,5,14520,38,0,2
104890116,20230129,0.16743982320265993,0.32054472693969377,0,1,0,0,8,50227,13,0,1
104863689,20230129,0.14775089775089775,0.21512946512946513,0,1,1,0,17,21164,1,2,2
104889972,20230129,0.12797597245623032,0.24796718189143652,0,1,0,0,4,13651,30,0,1
104875082,20230129,0.10426333315137289,0.17872154593591352,0,1,1,0,6,18319,31,0,1
104889939,20230129,0.15494377040590107,0.3354427828610585,0,1,0,0,4,24809,32,0,1
104870617,20230129,0.19007498525570815,0.33338950206420087,0,1,0,0,2,11869,33,0,1
104878401,20230129,0.12127624938954908,0.215204297574475,0,1,0,0,1,6143,34,0,1
104894662,20230129,0.07011454356126345,0.143815804697443,0,1,0,0,2,8643,35,0,1
104891934,20230129,0.12161086645089404,0.20194195362657186,0,1,0,0,3,18847,36,0,1
104899297,20230129,0.041180541823215344,0.08498121415859206,0,1,0,0,4,20228,37,0,1
104888107,20230129,0.177479248580166,0.28342070773263434,0,1,1,0,3,9156,38,0,1
104861945,20230129,0.17190630829821046,0.32854280384163614,0,1,0,0,2,14473,40,0,2
104884554,20230129,0.16400491400491402,0.257985257985258,0,1,0,0,1,3256,41,0,1
104890058,20230129,0.09790845710821461,0.17080933616247349,0,1,0,0,3,19794,42,0,1
104891126,20230129,0.09721821156992973,0.20666089132736548,0,1,1,0,1,10389,43,0,1
104891124,20230129,0.1725897920604915,0.2514177693761815,0,1,1,0,0,5290,45,0,1
104897655,20230129,0.151902101622772,0.25139664804469275,0,1,1,0,1,3759,46,0,1
104903966,20230129,0.14697932646650597,0.22171086273650376,0,1,0,0,4,13689,47,0,0
104892407,20230129,0.13076827910429295,0.2448348385500433,0,1,1,0,3,8083,48,0,1
104903186,20230129,0.12392981266423667,0.237178943799271,0,1,1,0,3,11797,50,0,0
104893737,20230129,0.12460336831828167,0.20014644862094216,0,1,1,0,1,8194,29,0,1
104870925,20230129,0.10851256351360758,0.20999512772325468,0,1,0,0,3,14367,27,2,1
104891596,20230129,0.16901592273557817,0.3133646567475855,0,1,0,0,0,7662,26,0,1
104891238,20230129,0.17035950110051357,0.32201027146001465,0,1,1,0,5,13630,3,0,1
104892849,20230129,0.16456390565002743,0.2417032364234778,0,1,1,0,8,14584,4,0,1
104900089,20230129,0.1366344005956813,0.206813104988831,0,1,0,0,0,5372,5,0,0
104862851,20230129,0.17514889009204115,0.30931239848402814,0,1,1,0,5,18470,6,2,2
104869855,20230129,0.0668715087019433,0.12446747796410845,0,1,0,0,29,173467,7,0,1
104891324,20230129,0.17407407407407408,0.27323775388291516,0,1,0,0,0,8370,8,0,1
104861723,20230129,0.16458748296467135,0.30805115840234826,0,1,1,0,1,19078,9,2,2
104891491,20230129,0.15902734617775016,0.2886109384711001,0,1,0,0,7,12872,11,0,1
104894667,20230129,0.13360785000876116,0.2594182582793061,0,1,0,0,1,11414,12,0,1
104872768,20230129,0.12536106296938185,0.2252310803004044,0,1,0,0,8,13848,15,0,1
104893352,20230129,0.15044115447883954,0.24958875429938687,0,1,0,0,0,6687,16,0,1
104891170,20230129,0.11436498150431566,0.2190505548705302,0,1,1,0,0,16220,17,0,1
104893331,20230129,0.11354854792471644,0.17013585940421289,0,1,0,0,4,8023,18,0,1
104862860,20230129,0.14635972300205877,0.276062137376006,0,1,1,0,3,21372,19,2,2
104883095,20230129,0.14676930843008582,0.2773851590106007,0,1,0,0,3,7924,20,0,1
104891196,20230129,0.1628030202675851,0.2458603788581269,0,1,0,0,0,7549,22,0,1
104884243,20230129,0.11791936705664506,0.2165642622674859,0,1,0,0,12,11881,23,0,1
104898904,20230129,0.14244218523070049,0.25896547871746173,0,1,0,0,3,8951,24,0,1
104861732,20230129,0.12977288198527137,0.21734018194195184,0,1,1,0,5,16159,25,0,2
104879314,20230129,0.02416726538177199,0.025447995085329918,1,0,0,0,158,96039,50,0,1
104892302,20230129,0.1460657979987042,0.24699445684255994,0,1,1,0,3,13891,14,0,1
104842456,20230128,0.07424160052190931,0.08894204631945199,0,0,0,0,12,45985,8,2,2
104852501,20230128,0.041771980145845364,0.03912139370359501,1,0,0,0,97,316911,3,2,1
104835809,20230128,0.14195299878416415,0.18150097433420495,0,0,0,0,24,120082,1,2,2
104836670,20230128,0.12331675699837961,0.17427501815946805,0,0,0,0,7,17897,27,2,2
104836539,20230128,0.11856520788181257,0.17944843218738193,0,0,1,0,45,50293,25,2,2
104849892,20230128,0.02886259977194983,0.031757767958950966,1,0,0,0,49,112256,23,0,1
104842331,20230128,0.05887691023267632,0.07078296852880323,0,0,0,0,29,27549,22,2,2
104839093,20230128,0.15091733701636836,0.22521883573788237,0,0,0,0,30,53579,21,2,2
104848810,20230128,0.024508947512915866,0.02296153942146904,0,0,0,0,68,80134,19,2,1
104855020,20230128,0.12738100548690726,0.14758888343667753,0,0,0,0,37,44834,7,2,1
104835981,20230128,0.10339162334301083,0.15776562464834695,0,0,1,0,9,44433,18,0,2
104861874,20230128,0.026562371571823885,0.023171867722403355,1,0,0,0,41,145996,17,0,1
104836061,20230128,0.09323512664621715,0.13057693367375053,0,0,0,0,53,108886,16,2,2
104837248,20230128,0.12842359334576306,0.17362586538322566,0,0,0,0,53,138378,14,2,2
104849034,20230128,0.03232505229726222,0.02952314058420241,0,0,0,0,112,130982,13,2,1
104835705,20230128,0.0770581734943563,0.1066382508485279,0,0,0,0,34,50676,11,2,2
104835805,20230128,0.12650721486459773,0.1900243789945312,0,0,0,0,9,15177,28,2,2
104836391,20230128,0.17484405067868627,0.21876816179984243,0,0,0,0,40,77429,2,2,2
104835833,20230128,0.08834100253219702,0.114357284831323,0,0,0,0,35,73454,4,2,2
104864974,20230128,0.11761866452131939,0.2411906677393403,0,1,0,0,2,6215,49,0,1
104835922,20230128,0.06808009422850413,0.09206496807389498,0,0,0,0,40,161310,30,0,2
104841674,20230128,0.024451721742582117,0.019916641857695743,0,0,0,0,236,100770,31,2,2
104842485,20230128,0.18310333221137665,0.24530461124200606,0,0,0,0,23,44565,32,0,2
104859277,20230128,0.12170781893004115,0.172119341563786,0,0,0,0,5,9720,35,0,1
104845167,20230128,0.0761365605684247,0.10230489284270117,0,0,0,0,8,17311,36,0,1
104840184,20230128,0.15588385124808965,0.2445236882322975,0,0,0,0,4,9815,37,0,2
104846140,20230128,0.0507396449704142,0.06164940828402367,1,0,0,0,12,27040,38,2,1
104838487,20230128,0.14743631601477192,0.1975128601382873,0,0,0,0,58,137829,39,0,2
104836666,20230128,0.02866273113138508,0.02404010342977021,1,0,0,0,19,81988,42,0,2
104846708,20230128,0.04517036934505272,0.06000415253650772,1,0,0,0,15,43347,44,0,1
104840123,20230128,0.02125919869174162,0.022874578704903975,1,0,0,0,40,100286,47,0,2
104839632,20230128,0.09169266130356263,0.12477425710064029,0,0,0,0,10,24364,48,0,2
104835856,20230128,0.053744079539671974,0.07030179668845657,0,0,0,0,2,25547,49,0,2
104844813,20230128,0.11378589350432115,0.15100362419849456,0,0,0,0,10,71740,6,2,1
104860043,20230128,0.1186641052164918,0.24087483375203192,0,1,0,0,1,13534,48,0,1
104862858,20230128,0.09966736478994702,0.21436491314525072,0,1,0,0,1,8117,35,0,1
104861789,20230128,0.09712773998488285,0.14436885865457294,0,1,0,0,8,5292,26,0,1
104847117,20230128,0.12342841692578072,0.2265783425713127,0,1,0,0,1,7397,27,0,1
104864749,20230128,0.12251090460838232,0.17769770529110562,0,1,1,0,5,10546,28,0,1
104861688,20230128,0.14711992445703495,0.217752596789424,0,1,0,0,2,5295,29,0,1
104854070,20230128,0.14502369668246445,0.27144549763033177,0,1,0,0,1,8440,30,0,1
104862852,20230128,0.11441613900750994,0.2186717714622294,0,1,0,0,2,6791,31,0,1
104861680,20230128,0.16562975252315776,0.31439236831190376,0,1,1,0,0,14466,32,0,1
104848734,20230128,0.10654169854628921,0.18305279265493496,0,1,0,0,1,10456,33,0,1
104838243,20230128,0.22470285897847736,0.41310632830067456,0,1,0,0,4,6226,34,0,2
104856913,20230128,0.15682607534063586,0.2317659631311782,0,1,0,0,3,7486,36,0,1
104871101,20230128,0.16341789052069425,0.25794392523364484,0,1,0,0,0,3745,47,0,0
104861771,20230128,0.08324277331014997,0.12323407954792437,0,1,0,0,4,9202,37,0,1
104848612,20230128,0.12783493102642038,0.2369651624970774,0,1,1,0,1,17108,38,0,1
104861897,20230128,0.11111881806201013,0.19497815079420128,0,1,0,0,5,14417,39,0,1
104873378,20230128,0.07882280304589422,0.12008643753858819,0,1,0,0,2,9718,40,0,0
104867322,20230128,0.1544600938967136,0.3039906103286385,0,1,0,0,2,8520,41,0,1
104860130,20230128,0.14433174224343676,0.28621718377088307,0,1,0,0,5,16760,42,0,1
104844541,20230128,0.16738414788554065,0.28133704735376047,0,1,1,0,0,7898,43,0,1
104858193,20230128,0.12118203585820242,0.22379255971500323,0,1,0,0,5,17123,44,0,1
104840326,20230128,0.11250900360144057,0.203937575030012,0,1,1,0,2,20825,45,0,2
104875683,20230128,0.18339800911084866,0.295258984309094,0,1,1,0,1,5927,25,0,0
104864915,20230128,0.12297060114085125,0.19986836331724442,0,1,0,0,2,9116,24,0,1
104844856,20230128,0.15897027600849256,0.24761146496815287,0,1,0,0,3,7536,23,2,1
104836643,20230128,0.16972477064220184,0.3030879391362721,0,1,1,0,0,8938,1,2,2
104835983,20230128,0.21870758951873892,0.3053554650798622,0,1,0,0,0,9579,3,2,2
104870125,20230128,0.15654175725796138,0.2280342754827983,0,1,0,0,1,7819,4,0,0
104837802,20230128,0.15958097568435542,0.2456033032573788,0,1,1,0,5,13078,5,2,2
104839957,20230128,0.14513239456806049,0.28225661972840305,0,1,1,0,4,55818,6,2,2
104842755,20230128,0.14868218886656423,0.27869046212031673,0,1,0,0,1,8461,7,0,2
104841108,20230128,0.1096210669870442,0.23512030392570704,0,1,1,0,2,30797,8,0,2
104860602,20230128,0.15680391176307162,0.22464855253653387,0,1,0,0,7,17997,10,0,1
104856277,20230128,0.136539648689601,0.23536674336382513,0,1,0,0,1,17819,12,0,1
104837018,20230128,0.12335206198817524,0.24130586463956522,0,1,1,0,13,27231,13,2,2
104884997,20230128,0.13602763940221757,0.2391933151213241,0,1,1,0,3,12446,14,0,0
104847379,20230128,0.15588873545077925,0.27906884987176955,0,1,1,0,14,25345,16,2,1
104841234,20230128,0.1006143545598352,0.21623808998270977,0,1,1,0,8,27183,17,2,2
104861758,20230128,0.096045197740113,0.15031672658791304,0,1,0,0,1,5841,18,0,1
104851383,20230128,0.15328091704019398,0.26688221030200604,0,1,0,0,0,13609,19,0,1
104874590,20230128,0.13124260355029585,0.2670414201183432,0,1,1,0,5,16900,20,0,0
104844559,20230128,0.1826392373306573,0.30356246864024083,0,1,1,0,2,7972,46,0,1
104860818,20230128,0.18077423082478694,0.27683085367615196,0,1,0,0,5,13846,22,0,1
104829972,20230127,0.1543641214585186,0.27175708296277473,0,1,0,0,3,15742,36,0,1
104818366,20230127,0.11059965949933792,0.2152720852512769,0,1,1,0,2,15859,27,0,2
104835791,20230127,0.16994507599948908,0.31249201686039085,0,1,1,0,1,15658,28,0,1
104812853,20230127,0.14095555027335394,0.21642500594247682,0,1,1,0,2,8414,29,0,2
104835885,20230127,0.17920459990416868,0.30067081935793005,0,1,1,0,1,4174,30,0,1
104836016,20230127,0.10868401600693293,0.21711314454668265,0,1,0,0,4,39233,31,0,1
104834197,20230127,0.13718960399623542,0.2513574169260841,0,1,0,0,2,13813,32,0,1
104837239,20230127,0.159375,0.24266304347826087,0,1,1,0,0,7360,33,0,1
104834443,20230127,0.11716101694915254,0.20690677966101695,0,1,0,0,3,23600,34,0,1
104836664,20230127,0.11619718309859155,0.19812206572769953,0,1,0,0,6,12780,35,0,1
104835736,20230127,0.12879362670713201,0.23691198786039452,0,1,0,0,1,5272,37,0,1
104813080,20230127,0.18081573003852797,0.3106151189052743,0,1,1,0,3,7527,1,2,2
104819037,20230127,0.1257696350803424,0.2367472593482505,0,1,0,0,4,13318,38,0,1
104834247,20230127,0.13573634129434747,0.26384775348163086,0,1,0,0,2,15869,40,0,1
104852350,20230127,0.1670886075949367,0.2616033755274262,0,1,1,0,0,4740,41,0,0
104835849,20230127,0.1587183308494784,0.23894684550422254,0,1,1,0,0,4026,42,0,1
104835756,20230127,0.1955700325732899,0.30775244299674265,0,1,1,0,0,7675,45,0,1
104843970,20230127,0.15082357610637032,0.2454852153205001,0,1,1,0,0,5039,47,0,0
104832471,20230127,0.10211109447522085,0.16155113040874383,0,1,0,0,0,6679,48,0,1
104840931,20230127,0.10273160581645738,0.19619655948319664,0,1,1,0,6,82662,26,0,1
104812400,20230127,0.08741567477837035,0.11913255395048211,0,0,0,0,6,28313,29,0,2
104822744,20230127,0.04489103484275088,0.05167688894688764,1,0,0,0,11,22989,50,0,1
104825456,20230127,0.06972288202692004,0.0984085510688836,0,0,0,0,54,126300,49,0,1
104826014,20230127,0.028125275029231678,0.02936997875202736,1,0,1,0,21,79537,48,0,1
104811333,20230127,0.06163795281160006,0.08932450866467943,0,0,0,0,10,19793,47,0,2
104831499,20230127,0.05037037037037037,0.06348148148148149,0,0,0,0,26,40500,46,0,1
104848076,20230127,0.02302305751027123,0.024142772241410496,1,0,0,0,58,116101,45,0,0
104825339,20230127,0.13467032967032966,0.18725274725274726,0,0,0,0,9,18200,39,0,1
104825135,20230127,0.027371174230257422,0.022495755517826826,0,0,0,0,121,87172,38,0,1
104830156,20230127,0.15972037872754624,0.23351915759667285,0,0,0,0,5,11301,35,0,1
104827575,20230127,0.15411406181976492,0.24744231606443187,0,0,1,0,53,73504,34,2,1
104827808,20230127,0.14913625677195133,0.22319329449044262,0,0,0,0,9,19566,32,0,1
104822030,20230127,0.024637220435335477,0.020766325080409903,0,0,0,0,64,106952,31,2,1
104836379,20230127,0.15913230667329029,0.29243252194071867,0,1,0,0,0,6039,49,0,1
104811037,20230127,0.1545213609387034,0.2318669868164726,0,0,0,0,35,88292,26,0,2
104829994,20230127,0.13860301609944978,0.23160790707153048,0,0,1,0,14,39256,25,0,1
104845704,20230127,0.11748076016962462,0.20888958693262133,0,1,1,0,0,6367,25,0,0
104811015,20230127,0.13754797010704908,0.2356089678852757,0,1,0,0,0,9902,24,2,2
104818601,20230127,0.07871654122573708,0.14843528945730292,0,1,1,0,1,17671,23,2,2
104845449,20230127,0.050722345249393654,0.07086365074343562,0,1,0,0,2,9483,21,0,0
104822734,20230127,0.11832232893157263,0.23536914765906364,0,1,1,0,2,13328,20,0,1
104810975,20230127,0.10369340132900634,0.19316952557564518,0,1,1,0,2,12942,19,0,2
104835729,20230127,0.14213040511197966,0.24387368943482846,0,1,1,0,5,16119,16,0,1
104822080,20230127,0.17891851482681287,0.3104909045601794,0,1,0,0,4,8026,14,0,1
104843641,20230127,0.12339077044959398,0.1865715983363042,0,1,0,0,3,5049,11,0,0
104818551,20230127,0.0784313725490196,0.1451346893897746,0,1,1,0,0,16371,9,0,2
104835899,20230127,0.14732848561492254,0.22773738012435452,0,1,0,0,0,9489,6,0,1
104839212,20230127,0.17276922154970936,0.2605621142206508,0,1,1,0,4,16687,5,0,1
